,20,8.58,5.4,0.066,54,7.4575,,,3,0.6,4.1,2.0,6.7,1.7,1.2,0.0,0.0,,19,72,76,41,0,0,,
,21,8.646,4.4,0.429,44,6.72,,,2,0.0,2.3,0.9,1.2,0.0,0.0,0.0,0.0,,20,76,80,41,0,0,,
,22,9.075,4.5,0.495,45,7.4575,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,100,,
,23,9.57,0,0.726,0,,,,,,,,,,,,,,,,,,,,,
,24,10.296,4.5,0.594,45,,,,目視時間の分布ランキング,,,,,,,,,,,,,,,,,
,25,10.89,4.6,0.231,46,7.4575,,,,1,2,3,4,5,6,7,8,,,,,,,,,
,26,11.121,0,0.528,0,,,,5,20,20,16,10,2,3,20,20,,,,,,,,,
,27,11.649,4.5,0.693,45,,,,4,9,8,12,4,1,6,20,20,,,,,,,,,
,28,12.342,5.5,0.198,55,6.72,,,3,19,7,13,5,14,15,20,20,,,,,,,,,
,29,12.54,5.6,0.957,56,7.4575,,,2,20,11,18,17,20,20,20,20,,,,,,,,,
,30,13.497,5.5,0.33,55,7.4575,,,1,20,20,20,20,20,20,20,20,,,,,,,,,
,31,13.827,5.3,0.132,53,14.915,,,,,,,,,,,,,,,,,,,,
,32,13.959,4.1,0.198,41,16.35896161,,,,,,,,,,,,,,,,,,,,
,33,14.157,0,0.363,0,,,,目視個所Ｔｏｐ　No.1,4.5,1,,5.1,20,,,,,,,,,,,,
,34,14.52,9.9,0.429,99,,,,目視個所Ｔｏｐ　No.2,5.5,2,,4.1,9,,,,,,,,,,,,
,35,14.949,0,0.363,0,,,,目視個所Ｔｏｐ　No.3,5.6,3,,3.1,19,,,,,,,,,,,,
,36,15.312,9.9,0.957,99,,,,目視個所Ｔｏｐ　No.4,4.4,4,,2.1,20,,,,,,,,,,,,
,37,16.269,0,0.264,0,,,,目視個所Ｔｏｐ　No.5,3.4,5,,1.1,20,,,,,,,,,,,,
,38,16.533,4.1,0.132,41,,,,目視個所（累積ではない）,19,,,5.2,20,,,,,,,,,,,,
,39,16.665,4.3,0.033,43,14.915,,,非目視個所,21,,,4.2,8,,,,,,,,,,,,
,40,16.698,4.4,0.099,44,7.4575,,,合計,40,,,3.2,7,,,,,,,,,,,,
,41,16.797,4.5,0.132,45,7.4575,,,,,,,2.2,11,,,,,,,,,,,,
,42,16.929,4.6,0.033,46,7.4575,,,,,,,1.2,20,,,,,,,,,,,,
,43,16.962,4.2,0.298,42,29.83,,,,,,,5.3,16,,,,,,,,,,,,
,44,17.26,4.3,0.065,43,7.4575,,,,,,,4.3,12,,,,,1,2,3,4,5,6,7,8
,45,17.325,4.5,0.264,45,14.915,,,,,,,3.3,13,,,,5,20,20,16,10,2,3,20,20
,46,17.589,4.6,0.429,46,7.4575,,,,,,,2.3,18,,,,4,9,8,12,4,1,6,20,20
,47,18.018,4.5,0.561,45,7.4575,,,,,,,1.3,20,,,,3,19,7,13,5,14,15,20,20
,48,18.579,4.4,0.132,44,7.4575,,,,,,,5.4,10,,,,2,20,11,18,17,20,20,20,20
,49,18.711,4.3,0.099,43,7.4575,,,,,,,4.4,4,,,,1,20,20,20,20,20,20,20,20
,50,18.81,3.1,0.066,31,16.35896161,,,,,,,3.4,5,,,,,,,,,,,,
,51,18.876,3.2,0.066,32,7.4575,,,,,,,2.4,17,,,,,,,,,,,,
,52,18.942,9.9,1.782,99,,,,,,,,1.4,20,,,,,,,,,,,,
,53,20.724,2.2,0.132,22,,,,,,,,5.5,2,,,,,,,,,,,,
,54,20.856,3.2,0.297,32,6.72,,,,,,,4.5,1,,,,,,,,,,,,
,55,21.153,3.3,0.231,33,7.4575,,,,,,,3.5,14,,,,,,,,,,,,
,56,21.384,3.4,0.033,34,7.4575,,,,,,,2.5,20,,,,,,,,,,,,
,57,21.417,2.4,0.132,24,6.72,,,,,,,1.5,20,,,,,,,,,,,,
,58,21.549,2.3,0.033,23,7.4575,,,,,,,5.6,3,,,,,,,,,,,,
,59,21.582,2.2,0.033,22,7.4575,,,,,,,4.6,6,,,,,,,,,,,,
,60,21.615,3.2,0.099,32,6.72,,,,,,,3.6,15,,,,,,,,,,,,
,61,21.714,2.2,0.099,22,6.72,,,,,,,2.6,20,,,,,,,,,,,,
,62,21.813,2.3,0.066,23,7.4575,,,,,,,1.6,20,,,,,,,,,,,,
,63,21.879,9.9,0.825,99,,,,,,,,5.7,20,,,,,,,,,,,,
,64,22.704,0,0.231,0,,,,,,,,4.7,20,,,,,,,,,,,,
,65,22.935,9.9,1.59,99,,,,,,,,3.7,20,,,,,,,,,,,,
,66,24.525,9.9,,99,,,,,,,,2.7,20,,,,,,,,,,,,
,観測時間［秒］,23.403,,,,,,,,,,,1.7,20,,,,,,,,,,,,
,,,,,最少移動距離,6.72,,,,,,,5.8,20,,,,,,,,,,,,
,任意個所の最大目視時間［s］,,,2.15,最大移動距離,29.83,,,,,,,4.8,20,,,,,,,,,,,,
,任意個所の目視時間の標準偏差,,,0.40,平均移動距離,8.97,,,,,,,3.8,20,,,,,,,,,,,,
,,,,,距離標準偏差,4.28,,,,,,,2.8,20,,,,,,,,,,,,
,,,,,,,,,,,,,1.8,20,,,,,,,,,,,,
,原本再生時間,23.53,秒,,9.9のカウント数,6,,,,,,総計,40,,,,,,,,,,,,,
,観察時間,23.403,秒,,9.9の秒数,7.728,,,,,,,,,,,,,,,,,,,,
,観察割合,0.995,,,0のカウント数,9,,,,,,,,,,,,,,,,,,,,
,,,,,0の秒数,4.356,,,,,,,,,,,,,,,,,,,,
,総ロスト時間［秒］,12.084,,原本再生に占める9.9の割合,,0.328,,,,,,,,,,,,,,,,,,,,
,原本再生に占めるロスト割合,0.514,,観察時間に占める9.9の割合,,0.330,,,,,,,,,,,,,,,,,,,,
,観察時間に占めるロスト割合,0.516,,原本再生に占める0の割合,,0.185125372,,,,,,,,,,,,,,,,,,,,
,,,,観察時間に占める0の割合,,0.186129983,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,チェックデジット,11.319,,,,,,,,,,,,,,,,,,,,,
,,,,OK,11.319,,,,,,,,,,,,,,,,,,,,,
,,,,,11.319,,,,,,,,,,,,,,,,,,,,,
