,65,20.46,1.3,0.066,13,,,,,,,,3.7,18,,,,,,,,,,,,
,66,20.526,1.6,0.33,16,22.3725,,,,,,,2.7,18,,,,,,,,,,,,
,67,20.856,2.5,0.066,25,10.03856097,,,,,,,1.7,18,,,,,,,,,,,,
,68,20.922,3.4,0.33,34,10.03856097,,,,,,,5.8,18,,,,,,,,,,,,
,69,21.252,5.3,0.363,53,15.37035804,,,,,,,4.8,18,,,,,,,,,,,,
,70,21.615,4.3,0.066,43,6.72,,,,,,,3.8,18,,,,,,,,,,,,
,71,21.681,3.3,0.099,33,6.72,,,,,,,2.8,18,,,,,,,,,,,,
,72,21.78,2.3,0.066,23,6.72,,,,,,,1.8,18,,,,,,,,,,,,
,73,21.846,1.3,0.264,13,6.72,,,,,,総計,40,,,,,,,,,,,,,
,74,22.11,9.9,0.528,99,,,,,,,,,,,,,,,,,,,,,
,75,22.638,0,0.66,0,,,,,,,,,,,,,,,,,,,,,
,76,23.298,3.1 ,0.193,31,,,,,,,,,,,,,,,,,,,,,
,77,23.491,9.9,0.033,99,,,,,,,,,,,,,,,,,,,,,
,78,23.524,9.9,,99,,,,,,,,,,,,,,,,,,,,,
,観測時間［秒］,22.171,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,最少移動距離,6.72,,,,,,,,,,,,,,,,,,,,
,任意個所の最大目視時間［s］,,,1.42,最大移動距離,22.37,,,,,,,,,,,,,,,,,,,,
,任意個所の目視時間の標準偏差,,,0.25,平均移動距離,8.20,,,,,,,,,,,,,,,,,,,,
,,,,,距離標準偏差,3.30,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,原本再生時間,23.53,秒,,9.9のカウント数,7,,,,,,,,,,,,,,,,,,,,
,観察時間,22.171,秒,,9.9の秒数,3.399,,,,,,,,,,,,,,,,,,,,
,観察割合,0.942,,,0のカウント数,4,,,,,,,,,,,,,,,,,,,,
,,,,,0の秒数,2.112,,,,,,,,,,,,,,,,,,,,
,総ロスト時間［秒］,5.511,,原本再生に占める9.9の割合,,0.144,,,,,,,,,,,,,,,,,,,,
,原本再生に占めるロスト割合,0.234,,観察時間に占める9.9の割合,,0.153,,,,,,,,,,,,,,,,,,,,
,観察時間に占めるロスト割合,0.249,,原本再生に占める0の割合,,0.089757756,,,,,,,,,,,,,,,,,,,,
,,,,観察時間に占める0の割合,,0.095259573,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,チェックデジット,16.660,,,,,,,,,,,,,,,,,,,,,
,,,,OK,16.660,,,,,,,,,,,,,,,,,,,,,
,,,,,16.660,,,,,,,,,,,,,,,,,,,,,
