,,,,,視線移動距離算定,,,,,,,,,,,,,,,,,,,,,
,No,視線観測時刻（秒）,格子番号,滞在時間（秒）,便宜的変換,視線移動距離,滞在時間の合計（秒）,,,,,,,,,,,,刻み,4,ｃｍ,,,,,
動画開始時刻,1,0.561,3.5,0.33,35,,18.843,,格子番号の位置,,,,,,,,,,,以上,未満,累積,頻度,%,,
,任意個所の最大目視時間［s］,,,1.75,最大移動距離,23.36,,,,,,,5.7,15,,,,,,,,,,,,
,任意個所の目視時間の標準偏差,,,0.36,平均移動距離,8.54,,,,,,,4.7,15,,,,,,,,,,,,
,,,,,距離標準偏差,3.09,,,,,,,3.7,15,,,,,,,,,,,,
,,,,,,,,,,,,,2.7,6,,,,,,,,,,,,
,原本再生時間,18.815,秒,,9.9のカウント数,0,,,,,,,1.7,1,,,,,,,,,,,,
,観察時間,18.843,秒,,9.9の秒数,0,,,,,,,5.8,15,,,,,,,,,,,,
,観察割合,1.001,,,0のカウント数,0,,,,,,,4.8,15,,,,,,,,,,,,
,,,,,0の秒数,0,,,,,,,3.8,15,,,,,,,,,,,,
,総ロスト時間［秒］,0.000,,原本再生に占める9.9の割合,,0.000,,,,,,,2.8,15,,,,,,,,,,,,
,原本再生に占めるロスト割合,0.000,,観察時間に占める9.9の割合,,0.000,,,,,,,1.8,11,,,,,,,,,,,,
,観察時間に占めるロスト割合,0.000,,原本再生に占める0の割合,,0.000,,,,,,総計,40,,,,,,,,,,,,,
,,,,観察時間に占める0の割合,,0.000,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,チェックデジット,18.843,,,,,,,,,,,,,,,,,,,,,
,,,,OK,18.843,,,,,,,,,,,,,,,,,,,,,
,,,,,18.843,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
