,,,,,視線移動距離算定,,,,,,,,,,,,,,,,,,,,,
,No,視線観測時刻（秒）,格子番号,滞在時間（秒）,便宜的変換,視線移動距離,滞在時間の合計（秒）,,格子番号の位置,,,,,,,,,,刻み,4,ｃｍ,,,,,
,74,35.046,4.5,0.198,45,6.72,,,,,,,,,,,,,,,,,,,,
,75,35.244,4.6,0.165,46,7.4575,,,,,,,,,,,,,,,,,,,,
,76,35.409,5.6,1.386,56,6.72,,,,,,,,,,,,,,,,,,,,
,77,36.795,4.5,0.165,45,10.03856097,,,,,,,,,,,,,,,,,,,,
,78,36.96,4.4,0.792,44,7.4575,,,,,,,,,,,,,,,,,,,,
,79,37.752,3.4,0.363,34,6.72,,,,,,,,,,,,,,,,,,,,
,80,38.115,2.4,3.729,24,6.72,,,,,,,,,,,,,,,,,,,,
,81,41.844,3.4,0.033,34,6.72,,,,,,,,,,,,,,,,,,,,
,82,41.877,3.5,0.066,35,7.4575,,,,,,,,,,,,,,,,,,,,
,83,41.943,5.5,0.528,55,13.44,,,,,,,,,,,,,,,,,,,,
,84,42.471,4.5,0.099,45,6.72,,,,,,,,,,,,,,,,,,,,
,85,42.57,3.5,0.561,35,6.72,,,,,,,,,,,,,,,,,,,,
,86,43.131,3.6,0.099,36,7.4575,,,,,,,,,,,,,,,,,,,,
,87,43.23,3.7,0.132,37,7.4575,,,,,,,,,,,,,,,,,,,,
,88,43.362,2.7,0.429,27,6.72,,,,,,,,,,,,,,,,,,,,
,89,43.791,3.7,0.198,37,6.72,,,,,,,,,,,,,,,,,,,,
,90,43.989,4.7,0.33,47,6.72,,,,,,,,,,,,,,,,,,,,
,91,44.319,9.9,1.584,99,,,,,,,,,,,,,,,,,,,,,
,92,45.903,4.6,0.132,46,,,,,,,,,,,,,,,,,,,,,
,93,46.035,3.6,0.264,36,6.72,,,,,,,,,,,,,,,,,,,,
,94,46.299,3.7,0.066,37,7.4575,,,,,,,,,,,,,,,,,,,,
,95,46.365,2.7,0.429,27,6.72,,,,,,,,,,,,,,,,,,,,
,96,46.794,3.7,0.231,37,6.72,,,,,,,,,,,,,,,,,,,,
,97,47.025,4.6,0.264,46,10.03856097,,,,,,,,,,,,,,,,,,,,
,98,47.289,0,0.132,0,,,,,,,,,,,,,,,,,,,,,
,99,47.421,9.9,0.561,99,,,,,,,,,,,,,,,,,,,,,
,100,47.982,3.1,0.066,31,,,,,,,,,,,,,,,,,,,,,
,101,48.048,3.3,0.198,33,14.915,,,,,,,,,,,,,,,,,,,,
,102,48.246,3.4,0.891,34,7.4575,,,,,,,,,,,,,,,,,,,,
,103,49.137,3.3,2.343,33,7.4575,,,,,,,,,,,,,,,,,,,,
,104,51.48,2.3,1.98,23,6.72,,,,,,,,,,,,,,,,,,,,
,105,53.46,3.3,0.132,33,6.72,,,,,,,,,,,,,,,,,,,,
,106,53.592,3.4,0.033,34,7.4575,,,,,,,,,,,,,,,,,,,,
,107,53.625,4.4,0.099,44,6.72,,,,,,,,,,,,,,,,,,,,
,108,53.724,4.5,0.099,45,7.4575,,,,,,,,,,,,,,,,,,,,
,109,53.823,3.5,0.165,35,6.72,,,,,,,,,,,,,,,,,,,,
,110,53.988,3.6,0.429,36,7.4575,,,,,,,,,,,,,,,,,,,,
,111,54.417,3.7,0.033,37,7.4575,,,,,,,,,,,,,,,,,,,,
,112,54.45,3.6,0.132,36,7.4575,,,,,,,,,,,,,,,,,,,,
,113,54.582,3.5,0.165,35,7.4575,,,,,,,,,,,,,,,,,,,,
,114,54.747,3.4,0.297,34,7.4575,,,,,,,,,,,,,,,,,,,,
,115,55.044,3.3,2.514,33,7.4575,,,,,,,,,,,,,,,,,,,,
