,,,,,視線移動距離算定,,,,,,,,,,,,,,,,,,,,,
,No,視線観測時刻（秒）,格子番号,滞在時間（秒）,便宜的変換,視線移動距離,滞在時間の合計（秒）,,格子番号の位置,,,,,,,,,,刻み,4,ｃｍ,,,,,
,120,44.418,2.4,0.165,24,7.4575,,,,,,,,,,,,,,,,,,,,
,121,44.583,2.3,0.231,23,7.4575,,,,,,,,,,,,,,,,,,,,
,122,44.814,1.3,1.584,13,6.72,,,,,,,,,,,,,,,,,,,,
,123,46.398,2.3,0.099,23,6.72,,,,,,,,,,,,,,,,,,,,
,124,46.497,3.4,0.429,34,10.03856097,,,,,,,,,,,,,,,,,,,,
,125,46.926,3.3,1.98,33,7.4575,,,,,,,,,,,,,,,,,,,,
,126,48.906,4.4,0.066,44,10.03856097,,,,,,,,,,,,,,,,,,,,
,127,48.972,5.5,2.211,55,10.03856097,,,,,,,,,,,,,,,,,,,,
,128,51.183,4.5,0.066,45,6.72,,,,,,,,,,,,,,,,,,,,
,129,51.249,4.4,0.033,44,7.4575,,,,,,,,,,,,,,,,,,,,
,130,51.282,3.4,0.099,34,6.72,,,,,,,,,,,,,,,,,,,,
,131,51.381,2.4,0.099,24,6.72,,,,,,,,,,,,,,,,,,,,
,132,51.48,2.3,0.198,23,7.4575,,,,,,,,,,,,,,,,,,,,
,133,51.678,2.4,0.363,24,7.4575,,,,,,,,,,,,,,,,,,,,
,134,52.041,2.5,0.33,25,7.4575,,,,,,,,,,,,,,,,,,,,
,135,52.371,2.4,0.033,24,7.4575,,,,,,,,,,,,,,,,,,,,
,136,52.404,1.4,0.132,14,6.72,,,,,,,,,,,,,,,,,,,,
,137,52.536,1.3,0.462,13,7.4575,,,,,,,,,,,,,,,,,,,,
,138,52.998,1.2,0.066,12,7.4575,,,,,,,,,,,,,,,,,,,,
,139,53.064,1.1,0.066,11,7.4575,,,,,,,,,,,,,,,,,,,,
,140,53.13,0,0.198,0,,,,,,,,,,,,,,,,,,,,,
,141,53.328,1.2,0.297,12,,,,,,,,,,,,,,,,,,,,,
,142,53.625,1.3,0.132,13,7.4575,,,,,,,,,,,,,,,,,,,,
,143,53.757,1.2,0.165,12,7.4575,,,,,,,,,,,,,,,,,,,,
,144,53.922,2.3,0.759,23,10.03856097,,,,,,,,,,,,,,,,,,,,
,145,54.681,5.4,0.066,54,21.49511354,,,,,,,,,,,,,,,,,,,,
,146,54.747,5.5,0.99,55,7.4575,,,,,,,,,,,,,,,,,,,,
,147,55.737,4.5,0.033,45,6.72,,,,,,,,,,,,,,,,,,,,
,148,55.77,3.5,0.066,35,6.72,,,,,,,,,,,,,,,,,,,,
,149,55.836,3.4,0.099,34,7.4575,,,,,,,,,,,,,,,,,,,,
,150,55.935,2.4,0.198,24,6.72,,,,,,,,,,,,,,,,,,,,
,151,56.133,2.3,0.198,23,7.4575,,,,,,,,,,,,,,,,,,,,
,152,56.331,2.2,0.066,22,7.4575,,,,,,,,,,,,,,,,,,,,
,153,56.397,1.1,0.165,11,10.03856097,,,,,,,,,,,,,,,,,,,,
,154,56.562,1.3,0.099,13,14.915,,,,,,,,,,,,,,,,,,,,
,155,56.661,1.4,0.033,14,7.4575,,,,,,,,,,,,,,,,,,,,
,156,56.694,1.5,0.033,15,7.4575,,,,,,,,,,,,,,,,,,,,
,157,56.727,1.6,0.099,16,7.4575,,,,,,,,,,,,,,,,,,,,
,158,56.826,1.7,0.198,17,7.4575,,,,,,,,,,,,,,,,,,,,
,159,57.024,1.6,0.033,16,7.4575,,,,,,,,,,,,,,,,,,,,
,160,57.057,1.5,,15,7.4575,,,,,,,,,,,,,,,,,,,,
,観測時間［秒］,55.011,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,最少移動距離,6.72,,,,,,,,,,,,,,,,,,,,
,任意個所の最大目視時間［s］,,,3.37,最大移動距離,21.50,,,,,,,,,,,,,,,,,,,,
,任意個所の目視時間の標準偏差,,,0.47,平均移動距離,8.08,,,,,,,,,,,,,,,,,,,,
,,,,,距離標準偏差,2.28,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,原本再生時間,54.719,秒,,9.9のカウント数,0,,,,,,,,,,,,,,,,,,,,
,観察時間,55.011,秒,,9.9の秒数,0,,,,,,,,,,,,,,,,,,,,
,観察割合,1.005,,,0のカウント数,1,,,,,,,,,,,,,,,,,,,,
,,,,,0の秒数,0.198,,,,,,,,,,,,,,,,,,,,
,総ロスト時間［秒］,0.198,,原本再生に占める9.9の割合,,0.000,,,,,,,,,,,,,,,,,,,,
,原本再生に占めるロスト割合,0.004,,観察時間に占める9.9の割合,,0.000,,,,,,,,,,,,,,,,,,,,
,観察時間に占めるロスト割合,0.004,,原本再生に占める0の割合,,0.004,,,,,,,,,,,,,,,,,,,,
,,,,観察時間に占める0の割合,,0.004,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,チェックデジット,54.813,,,,,,,,,,,,,,,,,,,,,
,,,,OK,54.813,,,,,,,,,,,,,,,,,,,,,
,,,,,54.813,,,,,,,,,,,,,,,,,,,,,
