,36,12.87,9.9,1.485,99,,,,目視個所Ｔｏｐ　No.4,2.1,4,,2.1,4,,,,,,,,,,,,
,37,14.355,2.5,0.066,25,,,,目視個所Ｔｏｐ　No.5,3.4,5,,1.1,6,,,,,,,,,,,,
,38,14.421,2.1,0.132,21,29.83,,,目視個所（累積ではない）,17,,,5.2,15,,,,,,,,,,,,
,39,14.553,2.2,0.528,22,7.4575,,,非目視個所,23,,,4.2,16,,,,,,,,,,,,
,40,15.081,3.2,0.297,32,6.72,,,合計,40,,,3.2,7,,,,,,,,,,,,
,41,15.378,4.2,0.033,42,6.72,,,,,,,2.2,2,,,,,,,,,,,,
,42,15.411,3.4,0.297,34,16.35896161,,,,,,,1.2,18,,,,,,,,,,,,
,43,15.708,2.4,0.099,24,6.72,,,,,,,5.3,3,,,,,,,,,,,,
,44,15.807,9.9,1.518,99,,,,,,,,4.3,18,,,,,1,2,3,4,5,6,7,8
,45,17.325,1.1,0.033,11,,,,,,,,3.3,18,,,,5,12,15,3,11,18,18,18,18
,46,17.358,2.1,0.33,21,6.72,,,,,,,2.3,14,,,,4,18,16,18,13,18,18,18,18
,47,17.688,2.2,0.198,22,7.4575,,,,,,,1.3,18,,,,3,18,7,18,5,18,18,18,18
,48,17.886,2.3,0.033,23,7.4575,,,,,,,5.4,11,,,,2,4,2,14,1,10,18,18,18
,49,17.919,2.4,0.198,24,7.4575,,,,,,,4.4,13,,,,1,6,18,18,9,8,16,18,18
,50,18.117,1.5,0.066,15,10.03856097,,,,,,,3.4,5,,,,,,,,,,,,
,51,18.183,9.9,1.386,99,,,,,,,,2.4,1,,,,,,,,,,,,
,52,19.569,2.2,0.231,22,,,,,,,,1.4,9,,,,,,,,,,,,
,53,19.8,4.2,0.396,42,13.44,,,,,,,5.5,18,,,,,,,,,,,,
,54,20.196,4.3,0.033,43,7.4575,,,,,,,4.5,18,,,,,,,,,,,,
,55,20.229,3.3,0.198,33,6.72,,,,,,,3.5,18,,,,,,,,,,,,
,56,20.427,3.4,0.132,34,7.4575,,,,,,,2.5,10,,,,,,,,,,,,
,57,20.559,3.5,0.066,35,7.4575,,,,,,,1.5,8,,,,,,,,,,,,
,58,20.625,2.5,0.198,25,6.72,,,,,,,5.6,18,,,,,,,,,,,,
,59,20.823,3.4,0.099,34,10.03856097,,,,,,,4.6,18,,,,,,,,,,,,
,60,20.922,3.3,0.501,33,7.4575,,,,,,,3.6,18,,,,,,,,,,,,
,61,21.423,9.9,0.099,99,,,,,,,,2.6,18,,,,,,,,,,,,
,62,21.522,9.9,,99,,,,,,,,1.6,16,,,,,,,,,,,,
,観測時間［秒］,18.876,,,,,,,,,,,5.7,18,,,,,,,,,,,,
,,,,,最少移動距離,6.72,,,,,,,4.7,18,,,,,,,,,,,,
,任意個所の最大目視時間［s］,,,2.21,最大移動距離,29.83,,,,,,,3.7,18,,,,,,,,,,,,
,任意個所の目視時間の標準偏差,,,0.50,平均移動距離,9.51,,,,,,,2.7,18,,,,,,,,,,,,
,,,,,距離標準偏差,5.35,,,,,,,1.7,18,,,,,,,,,,,,
,,,,,,,,,,,,,5.8,18,,,,,,,,,,,,
,原本再生時間,18.815,秒,,9.9のカウント数,9,,,,,,,4.8,18,,,,,,,,,,,,
,観察時間,18.876,秒,,9.9の秒数,11.649,,,,,,,3.8,18,,,,,,,,,,,,
,観察割合,1.003,,,0のカウント数,1,,,,,,,2.8,18,,,,,,,,,,,,
,,,,,0の秒数,0.198,,,,,,,1.8,18,,,,,,,,,,,,
,総ロスト時間［秒］,11.847,,原本再生に占める9.9の割合,,0.619,,,,,,総計,40,,,,,,,,,,,,,
,原本再生に占めるロスト割合,0.630,,観察時間に占める9.9の割合,,0.617,,,,,,,,,,,,,,,,,,,,
,観察時間に占めるロスト割合,0.628,,原本再生に占める0の割合,,0.011,,,,,,,,,,,,,,,,,,,,
,,,,観察時間に占める0の割合,,0.010,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,チェックデジット,7.029,,,,,,,,,,,,,,,,,,,,,
,,,,OK,7.029,,,,,,,,,,,,,,,,,,,,,
,,,,,7.029,,,,,,,,,,,,,,,,,,,,,
